title,url,image,price,old_price,discount_amount_uah,rating,reviews_count,availability,badges,brand,discount_percent
Засіб для чищення Domestos Свіжість Атлантики 1 л,https://maudau.com.ua/product/zasib-dlia-unitazu-domestos-svizhist-atlantyky-1-l,https://image.maudau.com.ua/webp/size/lg/products/2a/3f/a5/2a3fa5f2-3bda-436e-996c-2d21b0ebc797.jpg,110,155,45,5,43,В наявності,,Засіб,29
Спрей для ванної Cif Анти-наліт 500 мл,https://maudau.com.ua/product/sprei-dlia-vannoi-cif-anty-nalit-500-ml,https://image.maudau.com.ua/webp/size/lg/products/35/9c/81/359c8151ec63dc530c52acef585beed6.jpg,85,120,35,5,62,В наявності,,Спрей,29
"Капсули для посудомийних машин Fairy Platinum Plus Все-в-1, 176 шт. (2 п. x 88 шт.)",https://maudau.com.ua/product/kapsuly-dlia-posudomyinykh-mashyn-fairy-platinum-plus-vse-v-1-176-sht-2-p-x-88-sht-2,https://image.maudau.com.ua/webp/size/lg/products/97/9f/eb/979febecac8a6bf7324e44134ae5d357.jpg,999,3488,2489,,,В наявності,,Капсули,71
Туалетний блок для унітазу Bref Brilliant Gel All in 1 Весняний дощ 126 г (3 шт. х 42 г) (860768),https://maudau.com.ua/product/zasib-dlia-chyshchennia-unitazu-bref-brilliant-gel-all-in-1-vesnianyi-doshch-3-sht-860768,https://image.maudau.com.ua/webp/size/lg/products/7a/b4/e1/7ab4e1bc8df54002af51abaffb91b542.jpg,169,201,32,5,7,В наявності,,Туалетний,16
"Таблетки для посудомийних машин Finish Powerball All in One Max, 48 шт.",https://maudau.com.ua/product/tabletky-dlia-posudomyinykh-mashyn-finish-powerball-all-in-one-max-48-sht,https://image.maudau.com.ua/webp/size/lg/products/8b/12/78/8b1278f4a387977c3cbd4322ec874f1c.jpg,425,1217,792,,,В наявності,,Таблетки,65
Засіб для видалення мінерального нальоту Sano Anti Kalk 1 л (293943),https://maudau.com.ua/product/zasib-dlia-vydalennia-mineralnoho-nalotu-sano-anti-kalk-1-l-293943,https://image.maudau.com.ua/webp/size/lg/products/34/e9/a0/34e9a045ab637d4f2932426d31aa9206.jpg,219,319,100,5,50,В наявності,,Засіб,31
Таблетки для посудомийної машини Somat All in 1 Extra 85 шт.,https://maudau.com.ua/product/somat-vse-v-1-ekstra-85-novynka,https://image.maudau.com.ua/webp/size/lg/products/4b/89/22/4b89225e4e448608cff8375b013deed4.jpg,599,1146,547,5,9,В наявності,,Таблетки,48
Таблетки для посудомийних машин Frosch Сода 540 г (30 шт. х 18 г),https://maudau.com.ua/product/tabletky-dlia-posudomyinykh-mashyn-frosch-soda-30-sht,https://image.maudau.com.ua/webp/size/lg/products/e2/5d/d4/e25dd407-2b50-475c-9fd7-3c615681f40f.jpg,464,649,185,5,16,В наявності,,Таблетки,29
Сіль для посудомийних машин Somat Потрійна дія 1.5 кг,https://maudau.com.ua/product/sil-dlia-posudomyinykh-mashyn-somat-potriina-diia-15-kh,https://image.maudau.com.ua/webp/size/lg/products/65/44/fb/6544fbbd-09c4-4661-9442-20fbeb8a4e00.jpg,90,146,56,5,47,В наявності,,Сіль,38
Засіб Sano Forte Plus для видалення жиру та сажі 750 мл,https://maudau.com.ua/product/zasib-dlia-vydalennia-zhyru-ta-sazhi-sano-forte-plus-750-ml,https://image.maudau.com.ua/webp/size/lg/products/b7/36/08/b73608ca92abf2c5f9a1f6c115a00d32.jpg,199,289,90,5,60,В наявності,,Засіб,31
