title,brand,price,old_price,discount_percent,rating,reviews_count,availability,url,image,badges
Віскі Tullamore Dew Original 1 л 40% (5011026108019N),Віскі,850,1437,41,4.4,24,Готово до відправки,https://rozetka.com.ua/ua/tullamore-dew-5011026108019n/p432616466/,https://content1.rozetka.com.ua/goods/images/big_tile/435553023.jpg,ТОП ПРОДАЖІВ
Лікер Jägermeister retro bottle 0.7 л 35% (4067700015532R),Лікер,519,615,16,5.0,7,Невідомо,https://rozetka.com.ua/ua/jgermeister-83664873685j/p539086274/,https://content.rozetka.com.ua/goods/images/big_tile/589420041.jpg,−16%
Джин Elephant 0.5 л 45% (5060351330107),Джин,1229,2300,47,,,Готово до відправки,https://rozetka.com.ua/ua/elephant_5060351330107/p283887833/,https://content1.rozetka.com.ua/goods/images/big_tile/560326923.jpg,ТІЛЬКИ В ROZETKA
Мескаль Se Busca Joven 0.7 л 40% (7500326435195),Мескаль,1949,2339,17,5.0,4,Готово до відправки,https://rozetka.com.ua/ua/se_busca_7500326435195/p102404256/,https://content.rozetka.com.ua/goods/images/big_tile/15751167.jpg,−17%
Ром Ron Colon Salvadoreno 111 Proof Coffee Infused 6 років витримки 0.7 л 55.5% (8710631120238),Ром,1650,2084,21,,,Невідомо,https://rozetka.com.ua/ua/ron-colon-salvadoreno-8710631120238/p551902842/,https://content.rozetka.com.ua/goods/images/big_tile/607970125.jpg,ТІЛЬКИ В ROZETKA
Віскі Monkey Shoulder 0.7 л 40% (5010327105215N),Віскі,1299,1943,33,4.1,51,Невідомо,https://rozetka.com.ua/ua/monkey-shoulder-5010327105215n/p431095256/,https://content1.rozetka.com.ua/goods/images/big_tile/431817138.jpg,−33%
Настоянка гірка Campari 0.7 л 25% (8000040001106),Настоянка,629,829,24,,,Готово до відправки,https://rozetka.com.ua/ua/campari-8000040001106/p435499661/,https://content.rozetka.com.ua/goods/images/big_tile/442930885.jpg,−24%
Текіла Rooster Rojo Reposado Ahumado 0.7 л 40% (7503023613897),Текіла,1489,1979,25,4.7,3,Невідомо,https://rozetka.com.ua/ua/rooster-rojo-7503023613897/p435500609/,https://content2.rozetka.com.ua/goods/images/big_tile/441075642.jpg,−25%
Ром Ron Colon Salvadoreno 81 Proof Coffee Infused 6-10 років витримки 0.7 л 40.5% (8710631320676),Ром,1650,2084,21,,,Готово до відправки,https://rozetka.com.ua/ua/ron-colon-salvadoreno-8710631320676/p551902845/,https://content1.rozetka.com.ua/goods/images/big_tile/607976236.jpg,ТІЛЬКИ В ROZETKA
Подарунковий набір Brut Buro Для неї з джином 0.5 л 37.5% (2021000287350),Подарунковий,1379,2299,40,,,Невідомо,https://rozetka.com.ua/ua/brut-buro-2021000287350/p485561769/,https://content1.rozetka.com.ua/goods/images/big_tile/519498159.jpg,−40%
Настоянка гірка Campari 1 л 25% (8000040000802),Настоянка,749,999,25,4.8,59,Готово до відправки,https://rozetka.com.ua/ua/campari_8000040000802/p5833485/,https://content1.rozetka.com.ua/goods/images/big_tile/382217189.jpg,−25%
Віскі Cutty Sark 0.7 л 40% + 2 келихи (4820196540083),Віскі,789,1030,23,4.3,19,Невідомо,https://rozetka.com.ua/ua/cutty_sark_4820196540083/p184822744/,https://content.rozetka.com.ua/goods/images/big_tile/469034058.jpg,−23%
Текіла Cenote Blanco 0.7 л 40% (7503023613248),Текіла,2150,2528,15,4.4,9,Невідомо,https://rozetka.com.ua/ua/cenote_7503023613248/p44842568/,https://content2.rozetka.com.ua/goods/images/big_tile/571424550.png,−15%
Джин Copeland Rhuberry 0.7 л 37.5% (5060497320055),Джин,809,1466,45,,,Готово до відправки,https://rozetka.com.ua/ua/copeland-5060497320055/p516147704/,https://content2.rozetka.com.ua/goods/images/big_tile/556500573.jpg,ТІЛЬКИ В ROZETKA
Ром Dos Maderas Atlantic Double Aged Rum 6 років витримки 0.7 л 37.5% (8410028904297),Ром,1999,2549,22,,,Невідомо,https://rozetka.com.ua/ua/dos-maderas-8410028904297/p551902830/,https://content2.rozetka.com.ua/goods/images/big_tile/607961893.jpg,ТІЛЬКИ В ROZETKA
Лікер Jim Beam Peach 0.7 л 32.5% (080686043171),Лікер,599,1049,43,3.7,16,Невідомо,https://rozetka.com.ua/ua/jim-beam-80686043171/p402620916/,https://content1.rozetka.com.ua/goods/images/big_tile/503546339.jpg,−43%
Текіла Rooster Rojo Blanco 0.7 л 38% (7503023613200),Текіла,959,1457,34,3.8,20,Невідомо,https://rozetka.com.ua/ua/rooster_rojo_7503023613200/p106822173/,https://content2.rozetka.com.ua/goods/images/big_tile/194170100.jpg,−34%
"Віскі ""Copeland"" Merchants Quay 0.7 л 40% (5060497320284)",Віскі,1599,2100,24,5.0,3,Готово до відправки,https://rozetka.com.ua/ua/copeland_5060497320284/p395538606/,https://content.rozetka.com.ua/goods/images/big_tile/364961819.jpg,ТІЛЬКИ В ROZETKA
Джин Gin Mare Mediterranean 0.5 л 42.7% (8411640000466),Джин,1389,2300,40,4.0,1,Невідомо,https://rozetka.com.ua/ua/gin-mare-8411640000466/p516147679/,https://content2.rozetka.com.ua/goods/images/big_tile/556500581.jpg,ТІЛЬКИ В ROZETKA
Ром Eminente Reserva 7 років витримки 0.7 л 41.3% (3770015612013),Ром,3200,4049,21,,,Невідомо,https://rozetka.com.ua/ua/eminente-3770015612013/p551902836/,https://content2.rozetka.com.ua/goods/images/big_tile/607967967.jpg,ТІЛЬКИ В ROZETKA
Теннессі Віскі Jack Daniel's Gentleman Jack 0.7 л 40% (5099873038758),Теннессі,1109,1189,7,4.5,39,Невідомо,https://rozetka.com.ua/ua/jack_daniels_5099873038758/p5998917/,https://content1.rozetka.com.ua/goods/images/big_tile/563319418.jpg,−7%
Набір Джин Bickens London Dry 40% 0.7 л + Джин Bickens London Dry 40% 0.7 л (8000040520072),Набір,1058,1118,5,,,Є в наявності,https://rozetka.com.ua/ua/bickens-8000040520072plus8000040520072/p463593169/,https://content.rozetka.com.ua/goods/images/big_tile/492675329.jpg,
Набір Джин Bickens Premium Pink Grapefruit 40% 0.7 л + Джин Bickens Premium Pink Grapefruit 40% 0.7 л (8000040520102),Набір,1038,1098,5,,,Невідомо,https://rozetka.com.ua/ua/bickens-8000040520102plus8000040520102/p463594484/,https://content1.rozetka.com.ua/goods/images/big_tile/492678932.jpg,
Набір Віскі The Glen Grant 10 років витримки 0.7 л 40% + Віскі The Glen Grant 10 років витримки 0.7 л 40% (080432402979),Набір,2898,3098,6,,,Невідомо,https://rozetka.com.ua/ua/glen-grant-080432402979plus080432402979/p463590414/,https://content.rozetka.com.ua/goods/images/big_tile/492670317.jpg,−6%
Набір Настоянка гірка Campari 0.7 л 25% + Настоянка гірка Campari 0.7 л 25% (8000040001106),Набір,1178,1258,6,,,Є в наявності,https://rozetka.com.ua/ua/campari-8000040001106plus8000040001106/p463588349/,https://content1.rozetka.com.ua/goods/images/big_tile/492667155.jpg,−6%
Віскі Jameson Irish Whiskey 1 л 40% (5011007003227),Віскі,899,1546,42,4.4,306,Невідомо,https://rozetka.com.ua/ua/jameson_5011007003227/p4719078/,https://content1.rozetka.com.ua/goods/images/big_tile/10677920.jpg,ТОП ПРОДАЖІВ
Віскі Glenfiddich 12 років витримки 0.7 л 40% (5010327000176),Віскі,1693,3042,44,4.3,57,Невідомо,https://rozetka.com.ua/ua/glenfiddich_5010327000176/p5851263/,https://content2.rozetka.com.ua/goods/images/big_tile/338673305.jpg,ТОП ПРОДАЖІВ
Віскі Jameson Irish Whiskey 0.7 л 40% (5011007003005),Віскі,699,805,13,4.6,429,Невідомо,https://rozetka.com.ua/ua/jameson_5011007003005/p4718917/,https://content.rozetka.com.ua/goods/images/big_tile/623855307.jpg,ТОП ПРОДАЖІВ
Віскі Bushmills Original 6 років витримки 0.7 л 40% (5055966801128_5055966800022_5055966801159),Віскі,599,899,33,4.0,193,Невідомо,https://rozetka.com.ua/ua/bushmills_5010103917087/p4899733/,https://content2.rozetka.com.ua/goods/images/big_tile/166479242.jpg,ТОП ПРОДАЖІВ
Віскі Hankey Bannister 1 л 40% (5010509414081_1),Віскі,449,999,55,4.5,30,Невідомо,https://rozetka.com.ua/ua/hankey-bannister-5010509414081-1/p454825427/,https://content2.rozetka.com.ua/goods/images/big_tile/481518298.jpg,ТОП ПРОДАЖІВ
Лікер Jägermeister 1 л 35% (4067700013002_4067700002112_4067700015525_4067700014535),Лікер,699,949,26,4.7,148,Невідомо,https://rozetka.com.ua/ua/jagermeister_4067700013002/p4971175/,https://content1.rozetka.com.ua/goods/images/big_tile/570797806.png,ТОП ПРОДАЖІВ
Алкогольний напій на основі Карибського рому Captain Morgan Spiced Gold 1 л 35% (5000299223055),Алкогольний,469,879,47,4.7,417,Невідомо,https://rozetka.com.ua/ua/captain_morgan_5000299223055_075496332232/p4968900/,https://content2.rozetka.com.ua/goods/images/big_tile/373418057.jpg,ТОП ПРОДАЖІВ
Спиртовий напій на основі рому Oakheart Original 1 л 35% (5010677740203),Спиртовий,479,675,29,4.7,33,Готово до відправки,https://rozetka.com.ua/ua/oakheart-5010677740203-l/p451216370/,https://content1.rozetka.com.ua/goods/images/big_tile/474268221.jpg,ТОП ПРОДАЖІВ
Віскі Ballantine's Finest 1 л 40% (5010106111956),Віскі,699,1015,31,4.2,118,Невідомо,https://rozetka.com.ua/ua/ballantines_5010106111956/p4718007/,https://content.rozetka.com.ua/goods/images/big_tile/485309702.jpg,ТОП ПРОДАЖІВ
Алкогольний напій на основі Карибського рому Captain Morgan Spiced Black 0.7 л 40% + 2 рюмки (4820178650533_G),Алкогольний,777,899,14,4.6,31,Готово до відправки,https://rozetka.com.ua/ua/captain-morgan-4820178650533-g/p454057922/,https://content2.rozetka.com.ua/goods/images/big_tile/480081399.jpg,ТОП ПРОДАЖІВ
Алкогольний напій на основі Карибського рому Captain Morgan Spiced Gold 1.5 л 35% (5000281035338),Алкогольний,729,1194,39,4.6,26,Невідомо,https://rozetka.com.ua/ua/captain_morgan_5000281035338/p297463743/,https://content2.rozetka.com.ua/goods/images/big_tile/544300199.jpg,ТОП ПРОДАЖІВ
Віскі William Peel 1 л 40% (3107872000606),Віскі,509,540,6,4.4,312,Невідомо,https://rozetka.com.ua/ua/william_peel_3107872000606/p23421597/,https://content2.rozetka.com.ua/goods/images/big_tile/558462513.jpg,ТОП ПРОДАЖІВ
Віскі Tullamore Dew Original 0.7 л 40% (5011026108033N),Віскі,725,1050,31,4.7,21,Готово до відправки,https://rozetka.com.ua/ua/tullamore-dew-5011026108033n/p432625997/,https://content2.rozetka.com.ua/goods/images/big_tile/435585007.jpg,−31%
Віскі Tenjaku 3 роки витримки 0.7 л 40% (4582410703284),Віскі,899,1324,32,4.3,108,Невідомо,https://rozetka.com.ua/ua/tenjaku_4582410703284/p70601924/,https://content1.rozetka.com.ua/goods/images/big_tile/237595212.jpg,АКЦІЯ
Віскі Bushmills Original 6 років витримки 1 л 40% (5010103917063_5055966801081),Віскі,799,1260,37,4.1,172,Готово до відправки,https://rozetka.com.ua/ua/bushmills_5010103917063_5055966801081/p4899873/,https://content1.rozetka.com.ua/goods/images/big_tile/166483104.jpg,−37%
Віскі Bushmills Black 8 років витримки 0.7 л 40% (5055966810069_5055966810120_5055966810168),Віскі,999,1500,33,4.1,59,Готово до відправки,https://rozetka.com.ua/ua/bushmills_5055966810069/p13782239/,https://content2.rozetka.com.ua/goods/images/big_tile/354749610.png,−33%
Віскі Chivas Regal 12 років витримки 0.7 л 40% (080432402931_5000299212936_80432400395),Віскі,1149,1700,32,4.6,13,Невідомо,https://rozetka.com.ua/ua/chivas-regal-80432400395/p362467407/,https://content2.rozetka.com.ua/goods/images/big_tile/461250826.jpg,АКЦІЯ
Віскі Hankey Bannister 0.7 л 40% +2 брендовані склянки в коробці (5010509005388),Віскі,529,888,40,4.4,64,Невідомо,https://rozetka.com.ua/ua/hankey_bannister_5010509005388/p149943585/,https://content1.rozetka.com.ua/goods/images/big_tile/623017592.jpg,−40%
Віскі Jameson Irish Whiskey 0.7 л 40% з 2-ма келихами (5011007004446),Віскі,1199,1450,17,4.9,60,Готово до відправки,https://rozetka.com.ua/ua/jameson_5011007004446/p4719029/,https://content1.rozetka.com.ua/goods/images/big_tile/353563878.jpg,−17%
Віскі The Macallan Double Cask Matured 12 YO 0.7 л 40% (5010314302863),Віскі,3419,7434,54,2.6,12,Невідомо,https://rozetka.com.ua/ua/macallan_5010314302863/p267510966/,https://content2.rozetka.com.ua/goods/images/big_tile/594560698.jpg,−54%
Віскі Monkey Shoulder купажований 1 л 40% (5010327603056N),Віскі,1784,2609,32,5.0,8,Невідомо,https://rozetka.com.ua/ua/monkey-shoulder-5010327603056n/p474023149/,https://content1.rozetka.com.ua/goods/images/big_tile/506634919.jpg,−32%
Віскі Hankey Bannister Original 3 роки витримки 1 л 40% (5010509414081_5010509415071),Віскі,569,1199,53,4.4,479,Невідомо,https://rozetka.com.ua/ua/hankey_bannister_5010509414081/p14574998/,https://content.rozetka.com.ua/goods/images/big_tile/394456844.jpg,−53%
Віскі Cattos 1 л 40% (5010509880190),Віскі,549,1184,54,4.3,70,Невідомо,https://rozetka.com.ua/ua/cattos_5010509880190/p205501093/,https://content.rozetka.com.ua/goods/images/big_tile/23759411.jpg,−54%
Віскі Hankey Bannister 0.7 л 40% у коробці (5010509001229),Віскі,399,851,53,4.3,203,Невідомо,https://rozetka.com.ua/ua/hankey_bannister_26137/p5888331/,https://content.rozetka.com.ua/goods/images/big_tile/541070408.jpg,−53%
Віскі MacArthur's 1 л 40% (5010509003087),Віскі,399,804,50,4.4,199,Готово до відправки,https://rozetka.com.ua/ua/macarthurs_5010509003087/p14569580/,https://content1.rozetka.com.ua/goods/images/big_tile/10956724.jpg,−50%
Віскі Tenjaku 0.7 л 40% + 2 келихи (4820196540144),Віскі,1150,1625,29,4.7,19,Готово до відправки,https://rozetka.com.ua/ua/tenjaku_4820196540144/p309550738/,https://content2.rozetka.com.ua/goods/images/big_tile/194737145.jpg,АКЦІЯ
Віскі Chivas Regal 1 л 12 років витримки 40% (080432400432_1),Віскі,1599,2500,36,2.0,5,Готово до відправки,https://rozetka.com.ua/ua/chivas_regal_080432400432_1/p355187940/,https://content.rozetka.com.ua/goods/images/big_tile/465547923.jpg,АКЦІЯ
Коньяк Hennessy VS 4 роки витримки 0.5 л 40% в подарунковій упаковці (3245995817111_3245990287407_3245990820512),Коньяк,1285,1711,25,4.6,56,Невідомо,https://rozetka.com.ua/ua/hennessy_3245995817111/p5014435/,https://content2.rozetka.com.ua/goods/images/big_tile/570836317.png,ТОП ПРОДАЖІВ
Віскі Johnnie Walker Red label 4 роки витримки 0.7 л 40% з 2-ма склянками (5000267175492),Віскі,599,919,35,4.7,156,Є в наявності,https://rozetka.com.ua/ua/johnnie_walker_5000267170411/p4953927/,https://content.rozetka.com.ua/goods/images/big_tile/607373812.jpg,−35%
Ром Don Papa Maskara 0.7 л 40% (4809015157183),Ром,1434,3000,52,4.8,12,Невідомо,https://rozetka.com.ua/ua/don_papa_4809015157183/p328423027/,https://content1.rozetka.com.ua/goods/images/big_tile/570792657.jpg,ТОП ПРОДАЖІВ
Горілка Absolut 1 л 40% (7312040017034),Горілка,529,700,24,3.8,60,Невідомо,https://rozetka.com.ua/ua/absolut_7312040017034/p4724489/,https://content.rozetka.com.ua/goods/images/big_tile/623852388.jpg,ТОП ПРОДАЖІВ
Джин Bombay Sapphire 1 л 47% (5010677716000_7640175740030),Джин,899,1450,38,4.4,137,Невідомо,https://rozetka.com.ua/ua/bombay_sapphire_5010677716000/p5720271/,https://content.rozetka.com.ua/goods/images/big_tile/323270717.jpg,ТОП ПРОДАЖІВ
Віскі Johnnie Walker Red label витримка 4 роки 0.7 л 40% (5000267014203),Віскі,520,849,39,4.0,221,Готово до відправки,https://rozetka.com.ua/ua/johnnie_walker_5000267014203/p4954123/,https://content.rozetka.com.ua/goods/images/big_tile/169268666.jpg,−39%
Віскі Jim Beam White 4 роки витримки 1 л 40% (5010278100789),Віскі,799,1359,41,4.1,29,Готово до відправки,https://rozetka.com.ua/ua/jim-beam-5010278100789/p424158645/,https://content1.rozetka.com.ua/goods/images/big_tile/444016191.jpg,−41%
Горілка Grey Goose 1 л 40% (080480280017),Горілка,1159,1622,29,4.5,53,Невідомо,https://rozetka.com.ua/ua/grey_goose_080480280017/p5730975/,https://content1.rozetka.com.ua/goods/images/big_tile/570786961.png,−29%
Віскі Jim Beam White 4 роки витримки 0.7 л 40% (5010196091008_5010278100826_080686000389),Віскі,609,1049,42,4.2,379,Невідомо,https://rozetka.com.ua/ua/jim_beam_5010196091008/p10484828/,https://content2.rozetka.com.ua/goods/images/big_tile/411952584.jpg,−42%
Віскі Dalmore 12уо 0.7 л 40% у подарунковій коробці (5010196111010),Віскі,2999,4299,30,4.5,27,Готово до відправки,https://rozetka.com.ua/ua/dalmore_5010196111010/p26642353/,https://content1.rozetka.com.ua/goods/images/big_tile/219853429.jpg,−30%
Спиртовий напій на основі рому Бакарді Oakheart Original 0.7 л 35% (5010677740036),Спиртовий,399,606,34,4.4,7,Готово до відправки,https://rozetka.com.ua/ua/copy-bacardi_5010677740197/p451216247/,https://content2.rozetka.com.ua/goods/images/big_tile/474262977.jpg,ТОП ПРОДАЖІВ
Джин Finsbury Platinum 1 л 47% (4062400142700_4062400170802),Джин,519,1080,52,4.7,82,Готово до відправки,https://rozetka.com.ua/ua/finsbury_4062400311601/p7118269/,https://content.rozetka.com.ua/goods/images/big_tile/345745943.jpg,ТОП ПРОДАЖІВ
Віскі The Pogues Irish Whiskey New Design 0.7 л 40% (5011166055709_1),Віскі,629,1016,38,4.1,58,Невідомо,https://rozetka.com.ua/ua/the-pogues-5011166055709-1/p366884790/,https://content1.rozetka.com.ua/goods/images/big_tile/312684437.jpg,−38%
Віскі WIlliam Lawson's від 3 років витримки 0.7 л 40% (5010752000307_5010752000321),Віскі,339,700,52,4.3,103,Невідомо,https://rozetka.com.ua/ua/william_lawsons_5010752000307_5010752000321/p5719347/,https://content2.rozetka.com.ua/goods/images/big_tile/451345145.jpg,−52%
Віскі Ballantine's Finest 0.7 л 40% (5010106113127),Віскі,559,750,25,4.4,261,Невідомо,https://rozetka.com.ua/ua/ballantines_5000299113127/p4717867/,https://content2.rozetka.com.ua/goods/images/big_tile/486629926.webp,−25%
Віскі Connemara Original 0.7 л 40% (5099357002305),Віскі,1099,1499,27,4.2,77,Готово до відправки,https://rozetka.com.ua/ua/connemara_5099357002305/p144118228/,https://content2.rozetka.com.ua/goods/images/big_tile/18673068.jpg,−27%
Віскі Johnnie Walker Red Label витримка 4 роки 1 л 40% (5000267013602),Віскі,699,1029,32,4.0,155,Невідомо,https://rozetka.com.ua/ua/johnnie_walker_5000267013602/p7623738/,https://content1.rozetka.com.ua/goods/images/big_tile/10726812.jpg,−32%
Лікер Jack Daniel's Tennessee Honey 1 л 35% (5099873046968),Лікер,999,1199,17,4.4,81,Невідомо,https://rozetka.com.ua/ua/jack_daniels_5099873046968/p19675383/,https://content2.rozetka.com.ua/goods/images/big_tile/563311838.jpg,−17%
Лікер Jägermeister 1.75 л 35% (4067700024558),Лікер,1119,1629,31,4.3,33,Невідомо,https://rozetka.com.ua/ua/jagermeister_4067700024558/p195137160/,https://content.rozetka.com.ua/goods/images/big_tile/22577412.jpg,ТОП ПРОДАЖІВ
Ром Bacardi Carta Negra 4 роки витримки 1 л 40% (5010677035811),Ром,549,779,30,3.8,245,Невідомо,https://rozetka.com.ua/ua/bacardi_5010677035811/p5707983/,https://content2.rozetka.com.ua/goods/images/big_tile/570796977.png,ТОП ПРОДАЖІВ
Лікер Jägermeister 0.5 л 35% (4067700015549_4067700014566),Лікер,399,549,27,4.8,133,Готово до відправки,https://rozetka.com.ua/ua/jagermeister_4067700015549/p4970615/,https://content.rozetka.com.ua/goods/images/big_tile/570803356.png,ТОП ПРОДАЖІВ
Віскі MacIntyre’s Drop Blended 0.7 л 40% (850072103006),Віскі,289,379,24,4.0,38,Невідомо,https://rozetka.com.ua/ua/macintyres-drop-850072103006/p492189164/,https://content.rozetka.com.ua/goods/images/big_tile/623035558.png,−24%
Спиртний напій на основі рому Lamb's Spiced 0.7 л 30% (48415520683N),Спиртний,449,515,13,4.7,15,Готово до відправки,https://rozetka.com.ua/ua/lambs-48415520683n/p487338809/,https://content.rozetka.com.ua/goods/images/big_tile/521753472.jpg,ТОП ПРОДАЖІВ
Алкогольний напій на основі Карибського рому Captain Morgan Spiced Black 0.7 л 40% (5000281033273),Алкогольний,499,754,34,4.7,411,Невідомо,https://rozetka.com.ua/ua/captain_morgan_5000281033273/p4969033/,https://content2.rozetka.com.ua/goods/images/big_tile/373418264.jpg,ВИБІР ROZETKA
Віскі Glenmorangie Original 12 років 0.7 л 40% у подарунковій упаковці (5010494990300),Віскі,1959,2635,26,4.0,8,Готово до відправки,https://rozetka.com.ua/ua/glenmorangie-5010494990301/p451384829/,https://content2.rozetka.com.ua/goods/images/big_tile/474612313.jpg,−26%
Лікер Baileys Original 0.7 л 17% (5011013100156),Лікер,654,954,31,4.5,111,Є в наявності,https://rozetka.com.ua/ua/baileys_5011013100156/p4965904/,https://content1.rozetka.com.ua/goods/images/big_tile/406567582.jpg,ТОП ПРОДАЖІВ
Подарунковий набір Віскі Wild Turkey 81 0.7 л 40.5% х 2 шт. у подарунковій упаковці (4820180020317),Подарунковий,1299,1840,29,3.9,11,Невідомо,https://rozetka.com.ua/ua/wild-turkey-4820180020317/p460890059/,https://content.rozetka.com.ua/goods/images/big_tile/500391394.jpg,−29%
Аперитив Aperol Aperitivo 1 л 11% (8002230000012),Аперитив,559,859,35,4.9,191,Невідомо,https://rozetka.com.ua/ua/aperol_8002230000012/p5840397/,https://content.rozetka.com.ua/goods/images/big_tile/186620868.jpg,ТОП ПРОДАЖІВ
Напій cпиртний MacIntyre’s Drop на основі віскі 0.7л 35% (850072103037),Напій,179,289,38,4.1,40,Невідомо,https://rozetka.com.ua/ua/bez-brenda-850072103037/p491739759/,https://content2.rozetka.com.ua/goods/images/big_tile/623019766.png,−38%
Віскі Glenmorangie Original 10 років витримки 1 л 40% у подарунковій упаковці (5010494560121),Віскі,2999,4900,39,5.0,5,Невідомо,https://rozetka.com.ua/ua/glenmorangie_5010494560121/p39176080/,https://content.rozetka.com.ua/goods/images/big_tile/594093175.jpg,−39%
Віскі Grant's Triple Wood 1 л 40% (5010327000039_5010327253749_5010327000497),Віскі,749,1122,33,4.3,46,Готово до відправки,https://rozetka.com.ua/ua/grants_5010327000039/p6203265/,https://content2.rozetka.com.ua/goods/images/big_tile/10696796.jpg,−33%
Алкогольний напій на основі Карибського рому Captain Morgan Spiced Gold 0.5 л 35% (5000281025360),Алкогольний,264,504,48,4.5,78,Невідомо,https://rozetka.com.ua/ua/captain_morgan_5000281025360/p4966541/,https://content2.rozetka.com.ua/goods/images/big_tile/544300205.jpg,−48%
Віскі Claymore 1 л 40% (5010196020138),Віскі,399,529,25,4.2,112,Готово до відправки,https://rozetka.com.ua/ua/highland_cup_5010196020138/p26640145/,https://content.rozetka.com.ua/goods/images/big_tile/570802988.png,−25%
Текіла Olmeca Silver 0.7 л 35% (7503032994475),Текіла,659,825,20,4.6,41,Готово до відправки,https://rozetka.com.ua/ua/olmeca_080432402184/p4731349/,https://content.rozetka.com.ua/goods/images/big_tile/345366265.jpg,ТОП ПРОДАЖІВ
Горілка Nemiroff Оригінал 1 л 40% (4820181420635),Горілка,234,309,24,4.8,25,Невідомо,https://rozetka.com.ua/ua/nemiroff_4820181420635/p304255293/,https://content2.rozetka.com.ua/goods/images/big_tile/301146636.jpg,ТОП ПРОДАЖІВ
Бурбон Wild Turkey 81 до 8 років витримки 1 л 40.5% (721059841009),Бурбон,799,1249,36,4.6,93,Невідомо,https://rozetka.com.ua/ua/wild_turkey_721059841009/p9362875/,https://content2.rozetka.com.ua/goods/images/big_tile/531285980.jpg,−36%
Горілка Koskenkorva 1 л 40% (6412700140001),Горілка,469,619,24,4.6,100,Готово до відправки,https://rozetka.com.ua/ua/koskenkorva_6412700140001/p58660420/,https://content2.rozetka.com.ua/goods/images/big_tile/539983633.jpg,АКЦІЯ
Віскі Bell's Original 0.7 л 40% у подарунковому пакованні (5000387905634),Віскі,329,589,44,4.6,23,Невідомо,https://rozetka.com.ua/ua/bells_5000387905634/p273697463/,https://content.rozetka.com.ua/goods/images/big_tile/419193487.jpg,−44%
Горілка DISTIL.№9 1 л 40% (4820139240261_4820294060155),Горілка,379,639,41,4.4,33,Готово до відправки,https://rozetka.com.ua/ua/staritsky_levitsky_4820139240261/p55193946/,https://content1.rozetka.com.ua/goods/images/big_tile/617405863.jpg,ТОП ПРОДАЖІВ
Алкогольний напій Finlandia Журавлина червона 1 л 37.5% (5099873002193),Алкогольний,427,606,30,4.8,28,Невідомо,https://rozetka.com.ua/ua/finlandia_5099873002193/p6613245/,https://content2.rozetka.com.ua/goods/images/big_tile/10706269.jpg,ТОП ПРОДАЖІВ
Віскі Grants Triple Wood 0.7 л 40% (5010327250007_5010327255286_5010327000404),Віскі,439,818,46,4.7,59,Невідомо,https://rozetka.com.ua/ua/grants_5010327000404/p5853093/,https://content2.rozetka.com.ua/goods/images/big_tile/10692661.png,−46%
Віскі James Wyld 0.7 л 40% (5011166082095),Віскі,589,990,41,4.2,44,Є в наявності,https://rozetka.com.ua/ua/james-wyld-5011166082095/p438563891/,https://content1.rozetka.com.ua/goods/images/big_tile/486502839.jpg,−41%
Лікер Baileys Original 0.7 л 17% + чашка у подарунковій упаковці (4820178651332),Лікер,799,999,20,4.1,15,Невідомо,https://rozetka.com.ua/ua/baileys-4820178651332/p459889729/,https://content1.rozetka.com.ua/goods/images/big_tile/620671884.jpg,ТОП ПРОДАЖІВ
Бурбон Wild Turkey 101 до 8 років витримки 1 л 50.5% (8000040500081),Бурбон,999,1569,36,4.7,407,Готово до відправки,https://rozetka.com.ua/ua/wild_turkey_8000040500081/p9363190/,https://content1.rozetka.com.ua/goods/images/big_tile/331357637.jpg,−36%
Лікер Jim Beam Apple 4 роки витримки 0.7 л 32.5% (5060045585271_5010278100703_08068602191_080686021919),Лікер,649,1049,38,4.3,165,Невідомо,https://rozetka.com.ua/ua/jim_beam_5060045585271_5010278100703/p11053949/,https://content.rozetka.com.ua/goods/images/big_tile/438802662.jpg,−38%
Віскі Jameson Irish Whiskey 0.5 л 40% (5011007015534),Віскі,559,733,24,5.0,76,Невідомо,https://rozetka.com.ua/ua/jameson_5011007015534/p4718889/,https://content.rozetka.com.ua/goods/images/big_tile/10677652.jpg,−24%
Віскі WIlliam Lawson's від 3 років витримки 1 л 40% (5010752000345),Віскі,509,858,41,4.8,60,Готово до відправки,https://rozetka.com.ua/ua/william_lawsons_5010752000345/p5719389/,https://content2.rozetka.com.ua/goods/images/big_tile/451345116.jpg,−41%
Віскі Scottish Leader 3 роки витримки 0.5 л 40% (5029704218295),Віскі,322,445,28,4.1,27,Невідомо,https://rozetka.com.ua/ua/scottish_leader_5029704218295/p68067695/,https://content1.rozetka.com.ua/goods/images/big_tile/13328104.jpg,−28%
Спиртний напій на основі рому Bacardi Spiced 1 л 40% (7610113008263R),Спиртний,549,740,26,4.4,8,Готово до відправки,https://rozetka.com.ua/ua/bacardi-spirtniy-napiy-na-osnovi-romu-bacardi-spiced-40-1l-7610113008263r/p472469419/,https://content1.rozetka.com.ua/goods/images/big_tile/504728959.png,−26%
Набір Віскі Johnnie Walker Red label 0.7 л 40% в подарунковій упаковці + стильні шкарпетки (4820178651349),Набір,559,898,38,5.0,10,Невідомо,https://rozetka.com.ua/ua/johnnie-walker-4820178651349/p454178225/,https://content1.rozetka.com.ua/goods/images/big_tile/511144031.jpg,ТІЛЬКИ В ROZETKA
