title,url,image,price,old_price,discount_amount_uah,rating,reviews_count,availability,badges,brand,discount_percent
Міцелярна вода Elen cosmetics Total Care 5in1 500 мл,https://epicentrk.ua/ua/shop/mitsellyarnaya-voda-elen-cosmetics-total-care-5in1-500-ml.html,https://cdn.27.ua/190/34/f6/2962678_2.jpeg,79,99,19,,,В наявності,Акція -20%,ELEN cosmetics,20
Міцелярна вода Bioton на основі гіалуронової кислоти та розової води 300 мл,https://epicentrk.ua/ua/shop/bioton-300-ml-1-sht-up.html,https://cdn.27.ua/190/c3/67/1426279_2.jpeg,105,,,,,В наявності,Акція ,Bioton,
Міцелярна вода Garnier Skin Naturals Алое для очищення шкіри обличчя 400 мл 1 шт./уп.,https://epicentrk.ua/ua/shop/mitsellyarnaya-voda-garnier-skin-naturals-aloe-dlya-ochischeniya-kozhi-litsa-400-ml-1-sht-up.html,https://cdn.27.ua/190/d2/1a/3265050_6.jpeg,225,,,,,В наявності,,Garnier,
Міцелярна вода Caudalie Vinoclean 400 мл,https://epicentrk.ua/ua/shop/mitsellyarnaya-voda-caudalie-vinoclean-400-ml.html,https://cdn.27.ua/190/90/e2/3903714_12.jpeg,1199,,,,,В наявності,1+1=3,Міцелярна,
Олія гідрофільна Dr.Ceuracle з пробіотиками Pro Balance Pure Deep Cleansing Oil 155 мл,https://epicentrk.ua/ua/shop/oliia-hidrofilna-dr-ceuracle-z-probiotykamy-pro-balance-pure-deep-cleansing-oil-155-ml.html,https://cdn.27.ua/190/f8/9d/9042077_1.jpeg,990,,,,,В наявності,1+1=3,Dr.Ceuracle,
Засіб для зняття макіяжу Caudalie Vinocleаn 150 мл,https://epicentrk.ua/ua/shop/sredstvo-dlya-snyatiya-vlagostoykogo-makiyazha-caudalie-vinoclean-150-ml.html,https://cdn.27.ua/190/90/78/3051640_6.jpeg,899,,,,,В наявності,1+1=3,Засіб,
Бальзам для зняття макіяжу ELEMIS Pro-Collagen Cleansing Rose Balm 100 г,https://epicentrk.ua/ua/shop/balzam-dlia-zniattia-makiiazhu-elemis-pro-collagen-cleansing-rose-balm-100-h.html,https://cdn.27.ua/190/9f/05/9543429_1.jpeg,2820,,,,,В наявності,1+1=3,ELEMIS,
Молочко для вмивання Smart4Derma Rich Omega Milk Gentle Cleasing Aquagen 250 мл (14892216),https://epicentrk.ua/ua/shop/mplc-molocko-dla-vmivanna-smart4derma-rich-omega-milk-gentle-cleasing-aquagen-250-ml-14892216-1eee9f76-0c04-698c-b3f9-ed72549e2291.html,https://cdn.27.ua/sc--media--prod/default/d6/de/fe/d6defee5-13e9-405c-afb4-a5dca3815cb2.png,570,620,50,,,В наявності,-8%,Молочко,8
Міцелярна вода Elen cosmetics Sensitive Care 5in1 500 мл,https://epicentrk.ua/ua/shop/mitsellyarnaya-voda-elen-cosmetics-sensitive-care-5in1-500-ml.html,https://cdn.27.ua/190/34/f8/2962680_2.jpeg,99,,,,,В наявності,,ELEN cosmetics,
Міцелярна вода BIOTEN Детокс 400 мл,https://epicentrk.ua/ua/shop/mitseliarna-voda-bioten-detoks-400-ml.html,https://cdn.27.ua/190/0e/f5/7671541_1.jpeg,124,193,69,,,В наявності,-35%,BIOTEN,36
Олія-пінка для демакіяжу Lirene Мигдаль 145 мл,https://epicentrk.ua/ua/shop/oliia-pinka-dlia-demakiiazhu-lirene-myhdal-145-ml.html,https://cdn.27.ua/190/62/b5/8610485_1.jpeg,219,,,,,В наявності,,Lirene,
Міцелярна вода Garnier Skin Naturals з вітаміном С для тьмяної шкіри обличчя з ефектом сяяння 400 мл,https://epicentrk.ua/ua/shop/mitseliarna-voda-garnier-skin-naturals-z-vitaminom-s-dlia-tmianoi-shkiry-oblychchia-z-efektom-siaiannia-400-ml.html,https://cdn.27.ua/190/ba/69/6929001_3.jpeg,225,,,,,В наявності,,Garnier,
Крем-гель для чутливої та куперозної шкіри Smart4Derma Redness Correct міцелярний очищувальний 250 мл (2141686705),https://epicentrk.ua/ua/shop/mplc-krem-gel-dla-cutlivoi-ta-kuperoznoi-skiri-smart4derma-redness-correct-micelarnij-ocisuval-nij-250-ml-2141686705-1f004430-db30-674a-b492-f96a66fd358d.html,https://cdn.27.ua/sc--media--prod/default/29/2c/8e/292c8ee6-53a6-484c-aa7d-a71d6afae792.jpg,648,720,72,,,В наявності,-10%,Крем-гель,10
Вода міцелярна Vichy Purete Thermale Mineral Micellar Water для чутливої шкіри обличчя та очей 3в1 (1530853508),https://epicentrk.ua/ua/shop/mplc-micelarna-voda-3-v-1-dla-cutlivoi-skiri-oblicca-ta-ocej-visi-vichy-purete-thermale-mineral-micellar-water-1f097f31-4998-62fc-94f7-873cee6d102f.html,https://cdn.27.ua/sc--media--prod/default/70/29/61/70296100-a20b-45e3-a479-0d1d746798f4.jpg,763,866,103,,,В наявності,-11%,Vichy,12
Міцелярна вода Sane для чутливої шкіри з пантенолом 100 мл,https://epicentrk.ua/ua/shop/mitseliarna-voda-sane-dlia-chutlyvoi-shkiry-z-pantenolom-100-ml.html,https://cdn.27.ua/190/24/43/6956099_1.jpeg,89,119,29,,,В наявності,Акція -24%,Sane,25
Міцелярна вода Sane двофазна 50 мл,https://epicentrk.ua/ua/shop/mitseliarna-voda-sane-dvofazna-50-ml.html,https://cdn.27.ua/190/24/27/6956071_1.jpeg,89,119,29,,,В наявності,Акція -24%,Sane,25
Міцелярна вода Sane двофазна 250 мл,https://epicentrk.ua/ua/shop/mitseliarna-voda-sane-dvofazna-250-ml.html,https://cdn.27.ua/190/24/35/6956085_1.jpeg,224,299,74,,,В наявності,Акція -24%,Sane,25
"Міцелярний засіб Cetaphil емульсія для очищення нормальної, сухої та чутливої шкіри 236 мл",https://epicentrk.ua/ua/shop/mitseliarnyi-zasib-cetaphil-emulsiia-dlia-ochyshchennia-normalnoi-sukhoi-ta-chutlyvoi-shkiry-236-ml.html,https://cdn.27.ua/190/23/29/9904937_1.jpeg,1075,,,,,В наявності,1+1=3,Міцелярний,
Гідрофільна олія для сухої шкіри обличчя Mr. Scrubber Wash Me Gently 150 мл,https://epicentrk.ua/ua/shop/mplc-gidrofil-na-olia-dla-suhoi-skiri-oblicca-mr-scrubber-wash-me-gently-150-ml-1f05bcdc-714f-64f0-a131-1b10c034f541.html,https://cdn.27.ua/sc--media--prod/default/bf/45/b0/bf45b018-ae8e-4a82-ac9b-81f28ab027fa.jpg,369,,,,,В наявності,,Mr.SCRUBBER,
"Міцелярний засіб Cetaphil емульсія для очищення нормальної, сухої та чутливої шкіри 500 мл",https://epicentrk.ua/ua/shop/mitseliarnyi-zasib-cetaphil-emulsiia-dlia-ochyshchennia-normalnoi-sukhoi-ta-chutlyvoi-shkiry-500-ml.html,https://cdn.27.ua/190/23/22/9904930_1.jpeg,1575,,,,,В наявності,1+1=3,Міцелярний,
"Міцелярна вода BABE Laboratorios Facial Essentials Для будь-якого типу шкіри, навіть дуже чутливої 400 мл",https://epicentrk.ua/ua/shop/mitsellyarnaya-voda-babe-facial-essentials-dlya-lyubogo-tipa-kozhi-dazhe-ochen-chuvstvitelnoy-400-ml.html,https://cdn.27.ua/190/2d/24/1060132_1.jpeg,660,,,,,В наявності,1+1=3,BABE Laboratorios,
Вода косметична Rimmel London Just Let It Go 125 мл,https://epicentrk.ua/ua/shop/voda-kosmetychna-rimmel-london-just-let-it-go-125-ml.html,https://cdn.27.ua/190/f3/e7/6943719_2.jpeg,129,199,69,,,В наявності,Акція -34%,Rimmel London,35
Міцелярна вода Nivea Освітлювальна 400 мл,https://epicentrk.ua/ua/shop/mitseliarna-voda-nivea-osvitliuvalna-400-ml.html,https://cdn.27.ua/190/48/c7/8734919_1.jpeg,173,231,57,,,В наявності,Акція -24%,NIVEA,25
Міцелярна вода Ziaja для чутливої шкіри 390 мл,https://epicentrk.ua/ua/shop/mitsellyarnaya-voda-ziaja-dlya-chuvstvitelnoy-kozhi-390-ml.html,https://cdn.27.ua/190/0f/1c/3673884_1.jpeg,129,185,55,,,В наявності,Акція -30%,Ziaja,30
Засіб для зняття макіяжу BIOTEN з очей 125 мл,https://epicentrk.ua/ua/shop/zasib-dlia-zniattia-makiiazhu-bioten-z-ochei-125-ml.html,https://cdn.27.ua/190/f6/3d/9238077_1.jpeg,140,216,75,,,В наявності,Акція -35%,BIOTEN,35
Вологі серветки Naturelle з міцелярною водою та екстрактом авокадо 15 шт./уп.,https://epicentrk.ua/ua/shop/volohi-servetky-naturelle-z-mitseliarnoiu-vodoiu-ta-ekstraktom-avokado-15-sht-up.html,https://cdn.27.ua/190/33/5d/9843549_1.jpeg,30,,,,,В наявності,,Вологі,
Міцелярна вода Biogened NORMACNE H2O 200 мл,https://epicentrk.ua/ua/shop/mitselyarnaya-zhidkost-dermedic-normacne-h2o-200-ml.html,https://cdn.27.ua/190/61/9a/549274_1.jpeg,514,,,,,В наявності,1+1=3,Міцелярна,
Міцелярна вода Biogened HYDRAIN3 HIALURO H2O 200 мл,https://epicentrk.ua/ua/shop/mitselyarnaya-zhidkost-biogened-hydrain3-hialuro-h2o-200-ml.html,https://cdn.27.ua/190/61/71/549233_1.jpeg,281,,,,,В наявності,1+1=3,Міцелярна,
Спонж Joko Blend Cosmetics для очищення обличчя Konjac Sponge 1 шт./уп.,https://epicentrk.ua/ua/shop/sponzh-dlya-ochischeniya-litsa-joko-blend-cosmetics-konjac-sponge-734908.html,https://cdn.27.ua/190/fb/7c/1047420_4.jpeg,248,,,,,В наявності,1+1=3,JOKO BLEND Cosmetics,
Міцелярний засіб Cantabria Labs гідроактивний зволожуючий 100 мл,https://epicentrk.ua/ua/shop/mitseliarnyi-zasib-cantabria-labs-hidroaktyvnyi-zvolozhuiuchyi-100-ml.html,https://cdn.27.ua/190/a9/30/4041008_1.jpeg,223,,,,,В наявності,1+1=3,Cantabria Labs,
Міцелярна вода Nivea Make up Еxpert + Вода Троянди 400 мл,https://epicentrk.ua/ua/shop/mitsellyarnaya-voda-nivea-make-up-expert-rozovaya-voda-400-ml.html,https://cdn.27.ua/190/b1/7f/897407_2.jpeg,131,174,43,,,В наявності,-25%,NIVEA,25
Міцелярний мус Diego dalla Palma Струкатутто 125 мл,https://epicentrk.ua/ua/shop/mitseliarnyi-mus-diego-dalla-palma-strukatutto-125-ml.html,https://cdn.27.ua/190/f2/c3/9040579_1.jpeg,1230,,,,,В наявності,1+1=3,Diego dalla Palma,
Молочко для зняття макіяжу Teaology Peach Tea Double Cleanser 150 мл,https://epicentrk.ua/ua/shop/molochko-dlia-zniattia-makiiazhu-teaology-peach-tea-double-cleanser-150-ml.html,https://cdn.27.ua/190/f5/2d/9041197_1.jpeg,1010,,,,,В наявності,1+1=3,Молочко,
Набір COSRX Спонжи для очищення обличчя 70 шт./уп.,https://epicentrk.ua/ua/shop/nabir-cosrx-sponzhy-dlia-ochyshchennia-oblychchia-70-sht-up.html,https://cdn.27.ua/190/be/27/9485863_1.jpeg,792,,,,,В наявності,1+1=3,COSRX,
Міцелярний засіб Teaology Matcha tea 150 мл,https://epicentrk.ua/ua/shop/mitseliarnyi-zasib-teaology-matcha-tea-150-ml.html,https://cdn.27.ua/190/f5/45/9041221_1.jpeg,1010,,,,,В наявності,1+1=3,Міцелярний,
Гель Purifying Cleansing Gel 200 мл,https://epicentrk.ua/ua/shop/gel-purifying-cleansing-gel-200-ml.html,https://cdn.27.ua/190/50/51/6508625_1.jpeg,315,,,,,В наявності,1+1=3,Гель,
Міцелярна вода Minus 417 Cleansers & Peeling & Masks з мінералами 350 мл,https://epicentrk.ua/ua/shop/mitsellyarnaya-voda-minus-417-cleansers-peeling-masks-s-mineralami-350-ml.html,https://cdn.27.ua/190/62/a3/1008291_1.jpeg,1470,,,,,В наявності,1+1=3,Minus 417,
Демакіяж AVERAC 200 мл,https://epicentrk.ua/ua/shop/demakiiazh-averac-200-ml.html,https://cdn.27.ua/190/5a/73/7101043_1.jpeg,488,,,,,В наявності,1+1=3,AVERAC,
Крем Dermedic Sunbrella Для сухої і нормальної шкіри SPF 50+ 50 г + міцелярна рідина 150 мл,https://epicentrk.ua/ua/shop/krem-dermedic-sunbrella-dlya-sukhoy-i-normalnoy-kozhi-spf-50-50-g-mitsellyarnaya-zhidkost-150-ml.html,https://cdn.27.ua/190/ac/f3/1027315_1.jpeg,453,,,,,В наявності,1+1=3,Крем,
Олія очищувальна Marie Fresh oil-to-milk cleanser для сухої та нормальної шкіри 150 мл,https://epicentrk.ua/ua/shop/oliia-ochyshchuvalna-marie-fresh-oil-to-milk-cleanser-dlia-sukhoi-ta-normalnoi-shkiry-150-ml.html,https://cdn.27.ua/190/e5/d9/7529945_2.jpeg,530,,,,,В наявності,1+1=3,Marie Fresh,
Міцелярна вода AVERAC 200 мл,https://epicentrk.ua/ua/shop/mitseliarna-voda-averac-200-ml.html,https://cdn.27.ua/190/5a/79/7101049_1.jpeg,430,,,,,В наявності,1+1=3,AVERAC,
Олія очищувальна Caudalie Vinoclean для зняття макіяжу з обличчя та очей 75 мл,https://epicentrk.ua/ua/shop/oliia-ochyshchuvalna-caudalie-vinoclean-dlia-zniattia-makiiazhu-z-oblychchia-ta-ochei-75-ml.html,https://cdn.27.ua/190/89/7b/7047547_2.jpeg,559,,,,,В наявності,1+1=3,Олія,
Демакіяж для очей Hillary Vitamin E 200 мл,https://epicentrk.ua/ua/shop/demakiiazh-dlia-ochei-hillary-vitamin-e-200-ml.html,https://cdn.27.ua/190/ef/0f/7859983_1.jpeg,333,,,,,В наявності,1+1=3,Hillary,
Міцелярна вода Hillary MICELLAR WATER Aloe Vera 200 мл 1 шт./уп.,https://epicentrk.ua/ua/shop/mitseliarna-voda-hillary-micellar-water-aloe-vera-200-ml-1-sht-up.html,https://cdn.27.ua/190/ef/31/7860017_2.jpeg,333,,,,,В наявності,1+1=3,Hillary,
Молочко Weleda Sensitive Мигдаль для чутливої ​​шкіри обличчя 75 мл,https://epicentrk.ua/ua/shop/molochko-weleda-sensitive-myhdal-dlia-chutlyvoi-shkiry-oblychchia-75-ml.html,https://cdn.27.ua/190/ee/c1/9236161_2.jpeg,462,,,,,В наявності,1+1=3,Weleda,
Міцелярна вода Nacomi Dermo для сухої та чутливої шкіри 200 мл,https://epicentrk.ua/ua/shop/mitseliarna-voda-nacomi-dermo-dlia-sukhoi-ta-chutlyvoi-shkiry-200-ml.html,https://cdn.27.ua/190/bc/61/9026657_1.jpeg,270,,,,,В наявності,1+1=3,Nacomi,
Молочко AVERAC Cleansing Milk 200 мл,https://epicentrk.ua/ua/shop/molochko-averac-cleansing-milk-200-ml.html,https://cdn.27.ua/190/5a/77/7101047_1.jpeg,488,,,,,В наявності,1+1=3,AVERAC,
Олія гідрофільна Marie Fresh з саліциловою кислотою для жирної та комбінованої шкіри 150 мл,https://epicentrk.ua/ua/shop/oliia-hidrofilna-marie-fresh-z-salitsylovoiu-kyslotoiu-dlia-zhyrnoi-ta-kombinovanoi-shkiry-150-ml.html,https://cdn.27.ua/190/e5/d1/7529937_2.jpeg,530,,,,,В наявності,1+1=3,Marie Fresh,
