title,url,image,price,old_price,discount_amount_uah,rating,reviews_count,availability,badges,brand,discount_percent
Спрей PROservice Grillexpert для чищення грилю 1 л,https://epicentrk.ua/ua/shop/sredstvo-dlya-chistki-grilya-proservice-grillexpert-sprey-1-l.html,https://cdn.27.ua/190/79/0e/620814_1.jpeg,230,,,,,В наявності,,Спрей,
Миючий засіб універсальний SIDOLUX Квітковий букет 1 л,https://epicentrk.ua/ua/shop/moyuschee-sredstvo-universalnoe-sidolux-tsvetochnyy-buket-1-l.html,https://cdn.27.ua/190/d4/c3/6476995_1.jpeg,62,104,41,,,В наявності,Чесна Вигода -40%,SIDOLUX,40
Миючий засіб універсальний NeoCleanPro Свіжість після дощу 5 л,https://epicentrk.ua/ua/shop/myiuchyi-zasib-universalnyi-biossot-svizhist-pislia-doshchu-5-l.html,https://cdn.27.ua/190/d2/35/8507957_2.jpeg,119,155,36,,,В наявності,Чесна Вигода -23%,Миючий,23
"Спрей для кухні DeLaMark з ароматом лимонник та вербена 0,5 л",https://epicentrk.ua/ua/shop/sprei-dlia-kukhni-delamark-z-aromatom-lymonnyk-ta-verbena-0-5-l.html,https://cdn.27.ua/190/7c/1d/9665565_1.jpeg,158,,,,,В наявності,,Спрей,
"Засіб для миття підлоги UIU Малина & Грейпфрут 0,75 л",https://epicentrk.ua/ua/shop/zasib-dlia-myttia-pidlohy-uiu-malyna-hreipfrut-0-75-l.html,https://cdn.27.ua/190/41/0b/8470795_1.jpeg,98,140,42,,,В наявності,Чесна Вигода -30%,UIU,30
Піна для очищення раковин Yugou 450 мл,https://epicentrk.ua/ua/shop/mplc-pina-dla-ocisenna-rakovin-yugou-450-ml-1efcccaa-95bc-6a7a-80b7-31d3b0807322.html,https://cdn.27.ua/sc--media--prod/default/fc/d6/e5/fcd6e556-444e-4b16-b5fc-4eab38f1f369.jpg,270,332,61,,,В наявності,-18%,Інше,19
"Очищувальний засіб Astonish від жиру, бруду та пригорілої їжі 750 л",https://epicentrk.ua/ua/shop/ochyshchuvalnyi-zasib-astonish-vid-zhyru-brudu-ta-pryhoriloi-yizhi-750-l.html,https://cdn.27.ua/190/a8/11/9218065_1.jpeg,179,195,16,,,В наявності,-8%,Очищувальний,8
"Засіб для унітаза UIU Мандарин & Лаванда & Ваніль 0,85 л",https://epicentrk.ua/ua/shop/zasib-dlia-unitaza-uiu-mandaryn-lavanda-vanil-0-85-l.html,https://cdn.27.ua/190/41/13/8470803_1.jpeg,95,137,41,,,В наявності,Чесна Вигода -30%,UIU,31
"Гель Astonish для чищення туалету з ароматом евкаліпту 0,75 л C2040",https://epicentrk.ua/ua/shop/hel-astonish-dlia-chyshchennia-tualetu-z-aromatom-evkaliptu-0-75-l-c2040.html,https://cdn.27.ua/190/81/ed/9208301_1.jpeg,155,,,,,В наявності,,Гель,
Засіб Nanomax PRO для миття дерев’яної підлоги 1 л,https://epicentrk.ua/ua/shop/zasib-nanomax-pro-dlia-myttia-derev-ianoi-pidlohy-1-l.html,https://cdn.27.ua/190/83/13/7373587_1.jpeg,92,369,276,,,В наявності,Чесна Вигода -74%,Nanomax PRO,75
"Засіб для ванної кімнати SKRUBBERY Gleam 0,75 л",https://epicentrk.ua/ua/shop/zasib-dlia-vannoi-kimnaty-skrubbery-gleam-0-75-l.html,https://cdn.27.ua/190/dd/43/9493827_1.jpeg,84,130,45,,,В наявності,Чесна Вигода -35%,Засіб,35
"Засіб для чищення килимів BALU CARPET PLUS 0,65 л",https://epicentrk.ua/ua/shop/zasib-dlia-chyshchennia-kylymiv-balu-carpet-plus-0-65-l.html,https://cdn.27.ua/190/c7/bb/9422779_1.jpeg,97,139,41,,,В наявності,Чесна Вигода -30%,BALU,30
Засіб для миття підлоги з нейтралізацією запаху тварин Pet Asevi 1 л (НФ-00008142),https://epicentrk.ua/ua/shop/mplc-zasib-dla-mitta-pidlogi-z-nejtralizacieu-zapahu-tvarin-pet-asevi-1-l-nf-00008142-1f02b350-4fa8-6010-b235-f1788a8160a5.html,https://cdn.27.ua/sc--media--prod/default/fe/1a/d6/fe1ad6f5-6f9e-4040-872e-2e7aebd1c8a7.jpg,176,227,51,,,В наявності,-22%,ASEVI,22
Йорж сталевий Najmax ЛЮКС D80 мм (28414707),https://epicentrk.ua/ua/shop/mplc-jorz-stalevij-najmax-luks-d80-mm-28414707-1f08281d-76cb-6c04-a6e6-79a6944598c8.html,https://cdn.27.ua/sc--media--prod/default/c5/84/e5/c584e5bd-92d7-4f47-a6bb-6910b62c71ad.jpg,233,,,,,В наявності,,Najmax,
Туалетний блок Kolorado Niagara Морський 35 г,https://epicentrk.ua/ua/shop/tualetnyy-blok-kolorado-niagara-morskoy-35-g.html,https://cdn.27.ua/190/d8/54/3266644_1.jpeg,19,24,4,,,В наявності,Чесна Вигода -20%,Туалетний,21
"Засіб HG для блиску нержавіючої сталі 0,125 л",https://epicentrk.ua/ua/shop/sredstvo-dlya-bleska-nerzhaveyushchey-stali-hg-125-ml.html,https://cdn.27.ua/190/29/fb/207355_8.jpeg,392,,,,,В наявності,,HG,
