title,url,image,price,old_price,discount_amount_uah,rating,reviews_count,availability,badges,brand,discount_percent
"Кондиціонер-ополіскувач Silan Фреш Контрол Свіжість квітів 2,772 л",https://epicentrk.ua/ua/shop/kondytsioner-dlia-bilyzny-silan-fresh-kontrol-svizhist-kvitiv-2-772-l.html,https://cdn.27.ua/190/e0/e1/7069921_1.jpeg,299,445,146,,,В наявності,Чесна Вигода -32%,Silan,33
"Кондиціонер для білизни UNILEVER Coccolino для чутливої шкіри 1,275 л",https://epicentrk.ua/ua/shop/kondytsioner-dlia-bilyzny-unilever-coccolino-dlia-chutlyvoi-shkiry-1-275-l.html,https://cdn.27.ua/190/6f/19/9269017_3.jpeg,167,256,89,,,В наявності,Чесна Вигода -34%,Кондиціонер,35
Кондиціонер-ополіскувач Felce Azzurra Lavander and Iris (NEW) 2 л,https://epicentrk.ua/ua/shop/kondytsioner-dlia-bilyzny-felce-azzurra-lavander-and-iris-new-2-l.html,https://cdn.27.ua/190/bd/4b/8371531_1.jpeg,209,279,70,,,В наявності,Чесна Вигода -25%,Felce Azzurra,25
"Кондиціонер-ополіскувач Silan Нечуралс Аромат кокосової води і мінерали 1,1 л",https://epicentrk.ua/ua/shop/kondytsioner-dlia-bilyzny-silan-nechurals-aromat-kokosovoi-vody-i-mineraly-1-1-l.html,https://cdn.27.ua/190/b2/f5/7910133_1.jpeg,154,241,87,,,В наявності,Чесна Вигода -36%,Silan,36
Кондиціонер-ополіскувач Sensua Середземноморський Сад 4 л,https://epicentrk.ua/ua/shop/konditsioner-dlya-belya-sensua-sredizemnomorskiy-sad-4-l.html,https://cdn.27.ua/190/95/9a/2790810_1.jpeg,149,191,42,,,В наявності,Чесна Вигода -22%,Sensua,22
Кондиціонер-ополіскувач Sensua Екзотичне Таїті 4 л,https://epicentrk.ua/ua/shop/konditsioner-dlya-belya-sensua-ekzoticheskoe-taiti-4-l.html,https://cdn.27.ua/190/95/96/2790806_1.jpeg,149,191,42,,,В наявності,Чесна Вигода -22%,Sensua,22
"Кондиціонер-ополіскувач Silan Фреш Контрол Прохолодна Свіжість 2,772 л",https://epicentrk.ua/ua/shop/kondytsioner-dlia-bilyzny-silan-fresh-kontrol-prokholodna-svizhist-2-772-l.html,https://cdn.27.ua/190/e0/df/7069919_1.jpeg,299,434,135,,,В наявності,Чесна Вигода -31%,Silan,31
"Кондиціонер для білизни Coccolino Creations Snapdragon & Patchouli 1,275 л",https://epicentrk.ua/ua/shop/kondytsioner-dlia-bilyzny-coccolino-creations-snapdragon-patchouli-1-275-l.html,https://cdn.27.ua/190/72/a3/9269923_3.jpeg,167,256,89,,,В наявності,Чесна Вигода -34%,Кондиціонер,35
"Кондиціонер-ополіскувач Silan Aromatherapy Relaxing Maldives 0,77 л",https://epicentrk.ua/ua/shop/kondytsioner-opoliskuvach-silan-aromatherapy-relaxing-maldives-0-77-l.html,https://cdn.27.ua/190/e0/a9/7069865_4.jpeg,109,158,49,,,В наявності,Чесна Вигода -31%,Silan,31
"Кондиціонер для білизни Lenor Золота орхідея Mega Pack 1+1 1,239 л",https://epicentrk.ua/ua/shop/kondytsioner-dlia-bilyzny-lenor-zolota-orkhideia-mega-pack-1-1-1-239-l.html,https://cdn.27.ua/190/04/f5/9503989_1.jpeg,349,630,281,,,В наявності,Чесна Вигода -44%,Lenor,45
