title,url,image,price,old_price,discount_amount_uah,rating,reviews_count,availability,badges,brand,discount_percent
"Джин City of London 0,7 л",https://epicentrk.ua/ua/shop/dzhyn-city-of-london-0-7-l.html,https://cdn.27.ua/190/0d/59/7540057_1.jpeg,399,539,140,,,В наявності,Чесна Вигода -25%,City of London,26
"Коньяк Courvoisier VS з двома бокалами 0,7 л",https://epicentrk.ua/ua/shop/koniak-courvoisier-vs-z-dvoma-bokalamy-0-7-l.html,https://cdn.27.ua/190/51/6f/7819631_1.jpeg,2253,,,,,В наявності,,Courvoisier,
"Текіла Espolon Reposado 0,75 л 40%",https://epicentrk.ua/ua/shop/tekila-espolon-reposado-0-75-l.html,https://cdn.27.ua/190/0a/66/2230886_1.jpeg,1499,2445,946,,,В наявності,Чесна Вигода -38%,Espolon,39
"Віскі Glenallachie 12yo 0,5 л",https://epicentrk.ua/ua/shop/viski-glenallachie-12yo-0-5-l.html,https://cdn.27.ua/190/79/bc/9861564_1.jpeg,385,,,,,В наявності,,Glenallachie,
"Горілка Esbjaerg 40% 0,5 л",https://epicentrk.ua/ua/shop/horilka-esbjaerg-40-0-5-l.html,https://cdn.27.ua/190/d4/ed/7001325_1.jpeg,309,329,20,,,В наявності,-6%,Esbjaerg,6
"Віскі Loch Lomond Original 40% в подарунковій коробці 0,7 л",https://epicentrk.ua/ua/shop/viski-original-40-v-podarochnoy-korobke-0-7-l.html,https://cdn.27.ua/190/74/cc/3634380_1.jpeg,1099,1184,85,,,В наявності,-7%,Loch Lomond,7
Віскі Jack Daniel's Теннессі 3 л,https://epicentrk.ua/ua/shop/viski-jack-daniels-tennessi-3-l.html,https://cdn.27.ua/190/a8/cd/6990029_1.jpeg,3374,3999,625,,,В наявності,-15%,Jack Daniel's,16
"Віскі Bunnahabhain Stiuireadair 0,7 л",https://epicentrk.ua/ua/shop/viski-bunnahabhain-stiuireadair-0-7-l.html,https://cdn.27.ua/190/0b/21/7867169_1.jpeg,2446,3056,610,,,В наявності,-19%,Bunnahabhain,20
"Джин South Bank Лондон Драй 0,7 л",https://epicentrk.ua/ua/shop/dzhyn-south-bank-london-drai-0-7-l.html,https://cdn.27.ua/190/86/09/9537033_1.jpeg,329,499,170,,,В наявності,Чесна Вигода -34%,Інше,34
"Настоянка Kalganoff Калганова з перцем 0,5",https://epicentrk.ua/ua/shop/nastoianka-kalganoff-kalhanova-z-pertsem-0-5.html,https://cdn.27.ua/190/74/e0/9860320_1.jpeg,119,158,39,,,В наявності,Чесна Вигода -25%,Kalganoff,25
