title,url,image,price,old_price,discount_amount_uah,rating,reviews_count,availability,badges,brand,discount_percent
Пральний порошок для машинного та ручного прання Ariel Аква-Пудра Color 3 кг,https://epicentrk.ua/ua/shop/pralnyi-poroshok-dlia-mashynnoho-ta-ruchnoho-prannia-ariel-akva-pudra-color-3-kh.html,https://cdn.27.ua/190/62/1b/9724443_1.jpeg,329,569,240,,,В наявності,Чесна Вигода -42%,Пральний,42
"Порошок для машинного та ручного прання Persil Колор ""Свіжість від Сілан"" 8,1 кг",https://epicentrk.ua/ua/shop/poroshok-dlia-mashynnoho-ta-ruchnoho-prannia-persil-kolor-svizhist-vid-silan-8-1-kh.html,https://cdn.27.ua/190/b2/bb/7910075_1.jpeg,829,1276,447,,,В наявності,Чесна Вигода -35%,Порошок,35
"Порошок для машинного та ручного прання Persil ""Свіжість від Сілан"" 8,1 кг",https://epicentrk.ua/ua/shop/poroshok-dlia-mashynnoho-ta-ruchnoho-prannia-persil-svizhist-vid-silan-8-1-kh.html,https://cdn.27.ua/190/b2/bd/7910077_1.jpeg,829,1276,447,,,В наявності,Чесна Вигода -35%,Порошок,35
"Гель для машинного та ручного прання WASCHKONIG Universal 4,9 л",https://epicentrk.ua/ua/shop/gel-dlya-mashinnoy-i-ruchnoy-stirki-waschkonig-waschkonig-4-9-l.html,https://cdn.27.ua/190/32/8a/1127050_2.jpeg,251,503,251,,,В наявності,Чесна Вигода -50%,Гель,50
Пральний порошок для машинного та ручного прання Grunwald універсальний 10 кг,https://epicentrk.ua/ua/shop/stiralnyy-poroshok-dlya-mashinnoy-i-ruchnoy-stirki-grunwald-universalnyy-10-kg.html,https://cdn.27.ua/190/0f/44/1773380_4.jpeg,399,649,250,,,В наявності,Чесна Вигода -38%,Пральний,39
Гель для машинного та ручного прання Galax універсальний 4 л,https://epicentrk.ua/ua/shop/gel-universal-galax-wash-universalnyy-4-l.html,https://cdn.27.ua/190/21/d4/1057236_1.jpeg,209,325,116,,,В наявності,Чесна Вигода -35%,Гель,36
"Пральний порошок для машинного та ручного прання ВУХАСТИК 4,5 кг",https://epicentrk.ua/ua/shop/pralnyi-poroshok-dlia-mashynnoho-ta-ruchnoho-prannia-vukhastyk-4-5-kh.html,https://cdn.27.ua/190/4a/7f/7817855_1.jpeg,389,577,188,,,В наявності,Акція -32%,Пральний,33
Капсули для машинного прання BRIX Universal Aroma 14 шт.,https://epicentrk.ua/ua/shop/kapsuly-dlia-mashynnoho-prannia-brix-universal-aroma-14-sht.html,https://cdn.27.ua/190/d1/a3/7131555_1.jpeg,94,145,51,,,В наявності,Акція -35%,Капсули,35
Пральний порошок для машинного та ручного прання DeLaMark Universal 3 кг,https://epicentrk.ua/ua/shop/stiralnyy-poroshok-royal-powder-universal-3-kg.html,https://cdn.27.ua/190/d1/c3/119235_8.jpeg,666,,,,,В наявності,Акція ,Пральний,
"Гель для машинного та ручного прання Chante Clair Білий мускус 1,575 л",https://epicentrk.ua/ua/shop/hel-dlia-mashynnoho-ta-ruchnoho-prannia-chante-clair-bilyi-muskus-1-575-l.html,https://cdn.27.ua/190/9e/09/8494601_3.jpeg,339,418,79,,,В наявності,Чесна Вигода -18%,Гель,19
